"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"02/11/2017","22,700.0","22,712.5","22,719.5","22,706.0","","0.00%"
"01/11/2017","22,701.0","22,711.5","22,723.0","22,706.5","","0.00%"
"31/10/2017","22,700.0","22,716.3","22,721.5","22,706.5","","0.00%"
"30/10/2017","22,700.0","22,716.5","22,719.0","22,708.5","","0.00%"
"27/10/2017","22,700.0","22,719.0","22,722.0","22,708.5","","-0.09%"
"26/10/2017","22,720.0","22,720.5","22,725.5","22,718.0","","0.00%"
"25/10/2017","22,720.0","22,720.0","22,733.5","22,719.0","","0.00%"
"24/10/2017","22,719.0","22,722.0","22,730.0","22,719.0","","-0.02%"
"23/10/2017","22,723.0","22,718.0","22,723.5","22,716.5","","0.02%"
"20/10/2017","22,718.0","22,718.3","22,719.5","22,716.5","","0.04%"
"19/10/2017","22,710.0","22,717.5","22,727.5","22,714.5","","-0.04%"
"18/10/2017","22,719.0","22,719.0","22,720.5","22,717.0","","0.00%"
"17/10/2017","22,718.0","22,719.5","22,720.5","22,716.0","","0.06%"
"16/10/2017","22,705.0","22,719.0","22,725.0","22,708.5","","-0.02%"
"13/10/2017","22,710.0","22,720.0","22,725.5","22,715.0","","-0.04%"
"12/10/2017","22,719.0","22,717.5","22,722.0","22,716.5","","0.00%"
"11/10/2017","22,718.0","22,718.0","22,723.5","22,715.5","","-0.01%"
"10/10/2017","22,720.0","22,723.0","22,733.5","22,721.5","","-0.02%"
"09/10/2017","22,725.0","22,728.5","22,729.5","22,725.5","","0.04%"
"06/10/2017","22,715.0","22,728.5","22,731.5","22,721.5","","0.00%"
"05/10/2017","22,715.0","22,729.5","22,732.0","22,721.5","","-0.02%"
"04/10/2017","22,720.0","22,729.5","22,737.0","22,723.8","","0.02%"
"03/10/2017","22,715.0","22,727.5","22,733.5","22,721.0","","0.00%"
"02/10/2017","22,715.0","22,726.0","22,733.5","22,720.5","","-0.02%"
"29/09/2017","22,720.0","22,726.0","22,736.0","22,723.0","","0.02%"
"28/09/2017","22,715.0","22,729.5","22,734.5","22,721.5","","-0.02%"
"27/09/2017","22,720.0","22,732.5","22,739.0","22,725.0","","0.00%"
"26/09/2017","22,720.0","22,733.5","22,737.5","22,726.0","","-0.04%"
"25/09/2017","22,730.0","22,736.0","22,738.0","22,726.0","","0.07%"
"22/09/2017","22,715.0","22,722.5","22,739.5","22,721.0","","-0.02%"
"21/09/2017","22,720.0","22,725.0","22,733.5","22,724.5","","-0.02%"
"20/09/2017","22,725.0","22,728.5","22,730.0","22,726.0","","0.02%"
"19/09/2017","22,720.0","22,729.5","22,730.5","22,723.5","","0.00%"
"18/09/2017","22,721.0","22,725.0","22,730.5","22,723.0","","0.03%"
"15/09/2017","22,715.0","22,725.0","22,730.0","22,720.5","","-0.02%"
"14/09/2017","22,720.0","22,725.5","22,728.0","22,723.0","","0.00%"
"13/09/2017","22,720.0","22,725.5","22,729.0","22,723.0","","0.00%"
"12/09/2017","22,720.0","22,725.0","22,734.0","22,723.0","","0.04%"
"11/09/2017","22,710.0","22,725.5","22,730.0","22,718.0","","-0.07%"
"08/09/2017","22,725.0","22,726.5","22,728.0","22,725.0","","0.02%"
"07/09/2017","22,720.0","22,727.5","22,732.0","22,724.0","","0.00%"
"06/09/2017","22,720.0","22,727.0","22,733.0","22,724.0","","-0.04%"
"05/09/2017","22,728.0","22,728.0","22,733.0","22,727.5","","0.01%"
"04/09/2017","22,725.0","22,725.0","22,725.0","22,725.0","","0.00%"
"01/09/2017","22,725.0","22,729.0","22,735.5","22,727.5","","0.04%"
"31/08/2017","22,715.0","22,731.0","22,735.5","22,723.0","","-0.04%"
"30/08/2017","22,725.0","22,730.0","22,740.5","22,728.0","","0.00%"
"29/08/2017","22,725.0","22,731.0","22,740.5","22,727.5","","0.00%"
"28/08/2017","22,725.0","22,732.5","22,738.5","22,727.5","","-0.03%"
"25/08/2017","22,732.0","22,735.0","22,738.0","22,729.5","","-0.03%"
"24/08/2017","22,738.0","22,730.0","22,739.0","22,725.0","","0.04%"
"23/08/2017","22,730.0","22,729.0","22,738.5","22,726.5","","0.01%"
"22/08/2017","22,728.0","22,727.5","22,729.0","22,726.5","","0.00%"
"21/08/2017","22,727.0","22,728.0","22,729.0","22,726.5","","0.00%"
"18/08/2017","22,728.0","22,726.5","22,731.5","22,726.5","","0.00%"
"17/08/2017","22,728.0","22,728.0","22,729.0","22,726.0","","0.00%"
"16/08/2017","22,727.0","22,726.0","22,728.5","22,725.5","","0.00%"
"15/08/2017","22,727.0","22,726.0","22,728.5","22,726.0","","0.00%"
"14/08/2017","22,727.0","22,731.0","22,731.0","22,725.5","","0.00%"
"11/08/2017","22,727.0","22,727.0","22,730.0","22,726.5","","-0.01%"
"10/08/2017","22,730.0","22,728.0","22,735.0","22,728.0","","0.00%"
"09/08/2017","22,729.0","22,729.5","22,732.5","22,728.0","","0.02%"
"08/08/2017","22,725.0","22,728.0","22,738.5","22,727.5","","-0.02%"
"07/08/2017","22,730.0","22,735.0","22,740.0","22,729.0","","0.02%"
"04/08/2017","22,725.0","22,735.0","22,753.0","22,717.5","","0.00%"
"03/08/2017","22,725.0","22,720.0","22,752.0","22,712.5","","0.02%"
"02/08/2017","22,720.0","22,725.0","22,745.0","22,709.0","","0.00%"
"01/08/2017","22,720.0","22,727.0","22,747.0","22,711.0","","-0.03%"
"31/07/2017","22,726.0","22,732.0","22,761.0","22,711.5","","-0.01%"
"28/07/2017","22,728.0","22,729.0","22,748.5","22,714.5","","0.12%"
"27/07/2017","22,700.0","22,735.0","22,751.0","22,715.5","","-0.02%"
"26/07/2017","22,705.0","22,730.0","22,748.5","22,716.0","","-0.09%"
"25/07/2017","22,725.0","22,725.0","22,752.5","22,716.0","","0.07%"
"24/07/2017","22,710.0","22,735.0","22,752.5","22,715.0","","0.04%"
"21/07/2017","22,700.0","22,735.0","22,752.5","22,711.5","","-0.11%"
"20/07/2017","22,725.0","22,734.5","22,749.5","22,717.0","","-0.02%"
"19/07/2017","22,730.0","22,732.5","22,739.5","22,727.5","","0.07%"
"18/07/2017","22,715.0","22,728.0","22,744.0","22,709.5","","0.00%"
"17/07/2017","22,715.0","22,732.5","22,762.0","22,707.5","","0.04%"
"14/07/2017","22,705.0","22,730.5","22,751.0","22,714.0","","0.00%"
"13/07/2017","22,705.0","22,725.0","22,748.0","22,716.0","","0.00%"
"12/07/2017","22,705.0","22,732.0","22,755.0","22,711.0","","0.02%"
"11/07/2017","22,700.0","22,737.5","22,768.5","22,716.5","","-0.02%"
"10/07/2017","22,705.0","22,743.0","22,773.5","22,721.5","","0.00%"
"07/07/2017","22,705.0","22,745.0","22,762.0","22,721.5","","-0.11%"
"06/07/2017","22,730.0","22,742.5","22,757.0","22,724.5","","-0.02%"
"05/07/2017","22,735.0","22,741.0","22,759.0","22,719.5","","0.00%"
"04/07/2017","22,736.0","22,738.0","22,753.5","22,718.0","","0.00%"
"03/07/2017","22,735.0","22,735.0","22,752.5","22,717.0","","0.15%"
"30/06/2017","22,700.0","22,732.0","22,752.0","22,713.0","","-0.11%"
"29/06/2017","22,725.0","22,743.5","22,756.5","22,720.0","","0.00%"
"28/06/2017","22,725.0","22,737.5","22,761.0","22,718.5","","0.11%"
"27/06/2017","22,700.0","22,743.5","22,759.0","22,713.0","","-0.02%"
"26/06/2017","22,705.0","22,730.0","22,752.5","22,710.0","","-0.02%"
"23/06/2017","22,710.0","22,724.0","22,740.0","22,708.0","","0.18%"
"22/06/2017","22,670.0","22,697.5","22,741.0","22,687.5","","-0.02%"
"21/06/2017","22,675.0","22,725.0","22,743.0","22,696.5","","-0.20%"
"20/06/2017","22,720.0","22,685.0","22,740.5","22,685.0","","0.09%"
"19/06/2017","22,700.0","22,705.0","22,761.0","22,671.0","","0.07%"
"16/06/2017","22,685.0","22,684.0","22,700.0","22,668.0","","0.07%"
"15/06/2017","22,670.0","22,705.0","22,728.0","22,670.5","","-0.13%"
"14/06/2017","22,700.0","22,695.0","22,720.0","22,683.5","","0.04%"
"13/06/2017","22,690.0","22,695.0","22,716.5","22,675.0","","0.02%"
"12/06/2017","22,685.0","22,690.0","22,710.5","22,671.0","","0.04%"
"09/06/2017","22,675.0","22,690.0","22,709.0","22,670.0","","-0.04%"
"08/06/2017","22,685.0","22,695.0","22,767.5","22,673.0","","-0.07%"
"07/06/2017","22,700.0","22,715.0","22,740.5","22,686.0","","0.00%"
"06/06/2017","22,700.0","22,725.0","22,740.5","22,700.0","","0.00%"
"05/06/2017","22,700.0","22,705.0","22,728.5","22,695.0","","0.11%"
"02/06/2017","22,675.0","22,714.0","22,733.0","22,688.0","","-0.11%"
"01/06/2017","22,700.0","22,700.0","22,728.0","22,679.0","","-0.04%"
"31/05/2017","22,710.0","22,715.0","22,730.5","22,687.5","","0.04%"
"30/05/2017","22,700.0","22,725.0","22,776.5","22,691.0","","-0.18%"
"29/05/2017","22,740.0","22,735.0","22,762.0","22,637.5","","0.29%"
"26/05/2017","22,675.0","22,715.0","22,750.0","22,685.0","","0.22%"
"25/05/2017","22,625.0","22,685.0","22,706.5","22,654.0","","0.11%"
"24/05/2017","22,600.0","22,683.5","22,706.5","22,642.0","","-0.33%"
"23/05/2017","22,675.0","22,684.5","22,730.0","22,670.5","","0.22%"
"22/05/2017","22,625.0","22,697.0","22,748.0","22,660.5","","0.11%"
"19/05/2017","22,600.0","22,712.5","22,725.0","22,650.0","","-0.35%"
"18/05/2017","22,680.0","22,695.0","22,713.0","22,670.5","","0.22%"
"17/05/2017","22,630.0","22,681.5","22,702.0","22,656.5","","0.13%"
"16/05/2017","22,600.0","22,684.5","22,697.5","22,640.0","","-0.34%"
"15/05/2017","22,678.0","22,695.0","22,736.5","22,664.0","","-0.05%"
"12/05/2017","22,690.0","22,726.0","22,765.5","22,672.0","","-0.14%"
"11/05/2017","22,722.0","22,726.0","22,763.0","22,707.5","","-0.07%"
"10/05/2017","22,738.0","22,737.5","22,754.0","22,713.5","","0.04%"
"09/05/2017","22,730.0","22,735.5","22,752.5","22,716.5","","0.18%"
"08/05/2017","22,690.0","22,742.0","22,755.0","22,710.0","","-0.18%"
"05/05/2017","22,730.0","22,737.5","22,755.5","22,713.0","","-0.04%"
"04/05/2017","22,740.0","22,750.0","22,769.0","22,718.0","","0.00%"
"03/05/2017","22,740.0","22,743.5","22,762.0","22,718.0","","0.18%"
"02/05/2017","22,700.0","22,700.0","22,700.0","22,700.0","","0.00%"
"01/05/2017","22,700.0","22,750.0","22,762.5","22,740.0","","-0.18%"
"28/04/2017","22,740.0","22,727.5","22,755.0","22,709.5","","0.04%"
"27/04/2017","22,730.0","22,741.0","22,766.0","22,717.0","","0.09%"
"26/04/2017","22,710.0","22,751.0","22,769.5","22,697.5","","-0.22%"
"25/04/2017","22,760.0","22,740.0","22,770.0","22,707.5","","0.20%"
"24/04/2017","22,715.0","22,717.5","22,735.0","22,690.0","","0.29%"
"21/04/2017","22,650.0","22,730.0","22,767.5","22,682.0","","-0.18%"
"20/04/2017","22,690.0","22,734.0","22,763.5","22,712.0","","-0.19%"
"19/04/2017","22,734.0","22,776.5","22,787.5","22,705.0","","0.37%"
"18/04/2017","22,650.0","22,737.0","22,803.0","22,680.0","","-0.09%"
"17/04/2017","22,670.0","22,700.0","22,745.0","22,681.0","","-0.35%"
"14/04/2017","22,750.0","22,682.5","22,787.5","22,652.0","","0.71%"
"13/04/2017","22,590.0","22,665.0","22,725.0","22,634.0","","-0.35%"
"12/04/2017","22,670.0","22,672.5","22,687.0","22,646.0","","0.08%"
"11/04/2017","22,653.0","22,657.5","22,693.0","22,630.0","","0.26%"
"10/04/2017","22,595.0","22,673.0","22,722.5","22,632.5","","-0.04%"
"07/04/2017","22,605.0","22,713.5","22,733.5","22,632.5","","-0.15%"
"06/04/2017","22,640.0","22,707.5","22,707.5","22,690.0","","-0.18%"
"05/04/2017","22,680.0","22,691.5","22,735.0","22,676.5","","-0.04%"
"04/04/2017","22,690.0","22,775.0","22,780.5","22,681.0","","-0.18%"
"03/04/2017","22,730.0","22,761.0","22,797.0","22,720.0","","-0.09%"
"31/03/2017","22,750.0","22,769.0","22,784.0","22,737.5","","-0.07%"
"30/03/2017","22,765.0","22,774.0","22,786.5","22,738.5","","-0.04%"
"29/03/2017","22,773.0","22,774.0","22,805.0","22,751.0","","0.01%"
"28/03/2017","22,770.0","22,774.0","22,792.5","22,751.0","","-0.01%"
"27/03/2017","22,773.0","22,774.0","22,797.5","22,761.0","","-0.05%"
"24/03/2017","22,785.0","22,775.0","22,805.0","22,760.0","","-0.02%"
"23/03/2017","22,790.0","22,774.0","22,810.0","22,757.5","","0.07%"
"22/03/2017","22,773.0","22,772.0","22,789.0","22,760.5","","-0.03%"
"21/03/2017","22,780.0","22,783.0","22,812.0","22,766.0","","-0.04%"
"20/03/2017","22,790.0","22,792.5","22,830.0","22,772.0","","0.04%"
"17/03/2017","22,782.0","22,782.5","22,821.5","22,755.0","","0.05%"
"16/03/2017","22,770.0","22,770.0","22,821.5","22,752.5","","-0.24%"
"15/03/2017","22,825.0","22,820.0","22,837.5","22,792.5","","0.11%"
"14/03/2017","22,800.0","22,795.0","22,822.0","22,785.0","","0.00%"
"13/03/2017","22,800.0","22,800.0","22,836.0","22,780.0","","0.18%"
"10/03/2017","22,760.0","22,805.0","22,826.0","22,713.5","","-0.18%"
"09/03/2017","22,800.0","22,817.5","22,837.5","22,784.5","","0.02%"
"08/03/2017","22,795.0","22,798.0","22,810.0","22,774.5","","-0.02%"
"07/03/2017","22,800.0","22,807.5","22,822.5","22,781.0","","0.00%"
"06/03/2017","22,800.0","22,843.0","22,850.0","22,790.0","","-0.18%"
"03/03/2017","22,840.0","22,839.5","22,860.0","22,812.5","","0.11%"
"02/03/2017","22,815.0","22,820.0","22,840.0","22,765.5","","0.11%"
"01/03/2017","22,790.0","22,785.0","22,820.0","22,758.5","","0.18%"
"28/02/2017","22,750.0","22,760.0","22,817.5","22,740.0","","-0.12%"
"27/02/2017","22,777.0","22,830.0","22,842.5","22,767.5","","-0.17%"
"24/02/2017","22,815.0","22,830.0","22,850.0","22,802.0","","0.11%"
"23/02/2017","22,790.0","22,830.0","22,852.0","22,755.0","","-0.18%"
"22/02/2017","22,830.0","22,835.0","22,862.5","22,805.0","","0.00%"
"21/02/2017","22,830.0","22,830.5","22,845.0","22,797.5","","0.07%"
"20/02/2017","22,814.0","22,795.0","22,837.5","22,765.0","","0.24%"
"17/02/2017","22,760.0","22,755.0","22,805.0","22,710.0","","0.00%"
"16/02/2017","22,760.0","22,760.0","22,792.5","22,742.5","","-0.07%"
"15/02/2017","22,775.0","22,750.0","22,782.5","22,732.5","","0.15%"
"14/02/2017","22,740.0","22,720.0","22,750.0","22,662.0","","0.31%"
"13/02/2017","22,670.0","22,660.0","22,685.0","22,582.5","","0.13%"
"10/02/2017","22,640.0","22,645.0","22,672.5","22,582.5","","-0.11%"
"09/02/2017","22,665.0","22,675.0","22,695.0","22,657.5","","0.07%"
"08/02/2017","22,650.0","22,655.0","22,672.5","22,572.5","","0.27%"
"07/02/2017","22,590.0","22,585.0","22,615.0","22,567.5","","0.04%"
"06/02/2017","22,580.0","22,625.0","22,637.5","22,576.5","","-0.15%"
"03/02/2017","22,615.0","22,640.0","22,660.0","22,614.0","","-0.11%"
"02/02/2017","22,640.0","22,572.5","22,645.0","22,552.5","","0.22%"
"01/02/2017","22,590.0","22,590.0","22,590.0","22,590.0","","0.00%"
"31/01/2017","22,590.0","22,590.0","22,590.0","22,590.0","","0.00%"
"30/01/2017","22,590.0","22,590.0","22,590.0","22,590.0","","0.00%"
"27/01/2017","22,590.0","22,590.0","22,590.0","22,590.0","","0.00%"
"26/01/2017","22,590.0","22,590.0","22,590.0","22,590.0","","0.00%"
"25/01/2017","22,590.0","22,567.5","22,605.0","22,562.5","","0.09%"
"24/01/2017","22,570.0","22,567.5","22,585.0","22,545.0","","0.09%"
"23/01/2017","22,550.0","22,570.0","22,585.0","22,542.5","","-0.09%"
"20/01/2017","22,570.0","22,566.0","22,586.5","22,547.5","","0.03%"
"19/01/2017","22,564.0","22,569.0","22,574.0","22,562.5","","-0.04%"
"18/01/2017","22,572.0","22,575.0","22,586.0","22,555.0","","0.01%"
"17/01/2017","22,570.0","22,570.0","22,586.0","22,555.0","","0.00%"
"16/01/2017","22,570.0","22,560.0","22,585.0","22,544.5","","0.04%"
"13/01/2017","22,560.0","22,568.0","22,587.5","22,549.5","","-0.04%"
"12/01/2017","22,570.0","22,640.0","22,640.0","22,549.5","","0.00%"
"11/01/2017","22,570.0","22,572.5","22,591.0","22,551.5","","0.00%"
"10/01/2017","22,570.0","22,580.0","22,595.0","22,555.0","","-0.04%"
"09/01/2017","22,580.0","22,538.5","22,582.5","22,520.0","","0.09%"
"06/01/2017","22,560.0","22,572.5","22,595.0","22,547.5","","-0.51%"
"05/01/2017","22,675.0","22,775.0","22,777.5","22,637.5","","-0.22%"
"04/01/2017","22,725.0","22,734.0","22,748.0","22,700.0","","-0.09%"
"03/01/2017","22,745.0","22,760.0","22,775.0","22,725.0","","-0.11%"
"02/01/2017","22,770.0","22,770.0","22,770.0","22,770.0","","0.00%"
"30/12/2016","22,770.0","22,765.0","22,790.0","22,742.5","","-0.03%"
"29/12/2016","22,777.0","22,770.0","22,794.0","22,751.0","","0.03%"
"28/12/2016","22,770.0","22,766.5","22,785.0","22,749.0","","0.04%"
"27/12/2016","22,762.0","22,763.0","22,781.0","22,740.5","","0.00%"
"26/12/2016","22,762.0","22,760.0","22,782.5","22,730.5","","0.03%"
"23/12/2016","22,755.0","22,762.0","22,779.0","22,735.0","","-0.02%"
"22/12/2016","22,759.0","22,758.5","22,763.0","22,757.0","","-0.03%"
"21/12/2016","22,766.0","22,767.0","22,783.5","22,754.0","","0.03%"
"20/12/2016","22,760.0","22,750.0","22,779.0","22,737.0","","0.02%"
"19/12/2016","22,755.0","22,760.0","22,766.0","22,755.0","","0.04%"
"16/12/2016","22,745.0","22,755.0","22,757.5","22,750.0","","0.02%"
"15/12/2016","22,740.0","22,747.5","22,765.0","22,719.0","","0.13%"
"14/12/2016","22,710.0","22,732.5","22,745.0","22,626.5","","0.24%"
"13/12/2016","22,655.0","22,665.0","22,678.0","22,595.0","","0.15%"
"12/12/2016","22,620.0","22,650.0","22,667.5","22,612.5","","0.15%"
"09/12/2016","22,585.0","22,615.0","22,620.0","22,570.0","","-0.20%"
"08/12/2016","22,630.0","22,643.0","22,700.0","22,627.0","","-0.22%"
"07/12/2016","22,680.0","22,720.0","22,747.5","22,692.5","","-0.18%"
"06/12/2016","22,720.0","22,730.0","22,750.0","22,709.0","","0.04%"
"05/12/2016","22,710.0","22,710.0","22,735.0","22,660.0","","0.22%"
"02/12/2016","22,660.0","22,685.0","22,730.0","22,669.0","","-0.09%"
"01/12/2016","22,680.0","22,692.5","22,715.0","22,675.0","","0.18%"
"30/11/2016","22,640.0","22,680.0","22,692.5","22,645.0","","-0.13%"
"29/11/2016","22,670.0","22,715.0","22,735.0","22,660.0","","-0.13%"
"28/11/2016","22,700.0","22,717.5","22,750.0","22,690.0","","-0.11%"
"25/11/2016","22,725.0","22,752.5","22,780.0","22,660.0","","-0.15%"
"24/11/2016","22,760.0","22,757.5","22,777.5","22,666.0","","0.91%"
"23/11/2016","22,554.0","22,625.0","22,667.5","22,594.5","","0.34%"
"22/11/2016","22,478.0","22,520.0","22,563.0","22,508.0","","-0.36%"
"21/11/2016","22,560.0","22,550.0","22,575.0","22,522.5","","0.46%"
"18/11/2016","22,456.0","22,550.0","22,590.0","22,470.0","","0.40%"
"17/11/2016","22,366.0","22,362.5","22,437.0","22,362.5","","-0.07%"
"16/11/2016","22,381.0","22,362.5","22,406.5","22,354.5","","0.33%"
"15/11/2016","22,307.0","22,300.0","22,372.0","22,300.0","","0.01%"
"14/11/2016","22,304.0","22,335.0","22,365.0","22,290.0","","-0.07%"
"11/11/2016","22,320.0","22,331.5","22,340.0","22,304.0","","0.20%"
"10/11/2016","22,275.0","22,325.5","22,355.0","22,295.0","","0.03%"
"09/11/2016","22,268.0","22,335.5","22,361.0","22,301.5","","-0.20%"
"08/11/2016","22,312.0","22,334.0","22,358.5","22,322.0","","0.08%"
"07/11/2016","22,295.0","22,308.5","22,352.5","22,290.0","","0.12%"
"04/11/2016","22,268.0","22,322.5","22,346.5","22,296.0","","0.00%"
"03/11/2016","22,268.0","22,326.0","22,345.5","22,293.8","","0.00%"
"02/11/2016","22,268.0","22,319.0","22,342.5","22,293.8","","-0.07%"
"01/11/2016","22,284.0","22,323.0","22,346.5","22,303.5","","0.00%"
"31/10/2016","22,284.0","22,322.0","22,341.5","22,303.5","","0.00%"
"28/10/2016","22,283.0","22,325.0","22,344.0","22,304.0","","-0.19%"
"27/10/2016","22,325.0","22,333.0","22,352.0","22,317.0","","0.05%"
"26/10/2016","22,313.0","22,337.0","22,356.0","22,309.5","","0.13%"
"25/10/2016","22,283.0","22,337.5","22,354.0","22,299.0","","0.08%"
"24/10/2016","22,265.0","22,315.0","22,339.5","22,287.5","","-0.04%"
"21/10/2016","22,273.0","22,310.0","22,337.5","22,283.0","","0.07%"
"20/10/2016","22,258.0","22,306.5","22,330.0","22,281.0","","0.01%"
"19/10/2016","22,255.0","22,307.3","22,329.0","22,281.3","","-0.04%"
"18/10/2016","22,265.0","22,307.5","22,328.3","22,280.5","","-0.19%"
"17/10/2016","22,308.0","22,305.0","22,324.5","22,291.8","","0.23%"
"14/10/2016","22,256.0","22,307.5","22,327.0","22,280.0","","0.01%"
"13/10/2016","22,253.0","22,307.5","22,326.0","22,277.0","","0.02%"
"12/10/2016","22,248.0","22,303.5","22,323.0","22,275.0","","-0.04%"
"11/10/2016","22,258.0","22,303.5","22,322.0","22,277.0","","-0.17%"
"10/10/2016","22,295.0","22,303.5","22,319.0","22,285.5","","0.19%"
"07/10/2016","22,253.0","22,307.0","22,322.5","22,278.0","","0.00%"
"06/10/2016","22,253.0","22,305.0","22,323.5","22,279.0","","-0.10%"
"05/10/2016","22,275.0","22,307.0","22,325.5","22,290.3","","-0.04%"
"04/10/2016","22,283.0","22,305.0","22,326.0","22,291.0","","-0.09%"
"03/10/2016","22,304.0","22,304.5","22,324.5","22,281.5","","0.10%"
"30/09/2016","22,281.0","22,304.5","22,324.5","22,282.5","","0.00%"
"29/09/2016","22,280.0","22,311.5","22,328.0","22,281.8","","-0.05%"
"28/09/2016","22,291.0","22,311.5","22,332.5","22,286.0","","0.06%"
"27/09/2016","22,278.0","22,311.5","22,339.0","22,286.0","","-0.05%"
"26/09/2016","22,289.0","22,323.0","22,340.0","22,296.0","","0.00%"
"23/09/2016","22,289.0","22,311.5","22,330.0","22,281.0","","0.03%"
"22/09/2016","22,283.0","22,316.0","22,336.5","22,291.5","","-0.07%"
"21/09/2016","22,298.0","22,316.0","22,351.0","22,296.5","","0.10%"
"20/09/2016","22,276.0","22,310.0","22,336.5","22,288.5","","0.07%"
"19/09/2016","22,261.0","22,301.5","22,333.0","22,281.0","","-0.12%"
"16/09/2016","22,288.0","22,310.0","22,330.5","22,285.0","","0.02%"
"15/09/2016","22,283.0","22,309.5","22,329.5","22,279.5","","0.11%"
"14/09/2016","22,258.0","22,309.5","22,326.5","22,267.0","","-0.09%"
"13/09/2016","22,278.0","22,300.0","22,318.5","22,285.5","","0.23%"
"12/09/2016","22,226.0","22,301.5","22,318.0","22,263.5","","-0.23%"
"09/09/2016","22,277.0","22,300.0","22,315.5","22,285.3","","0.10%"
"08/09/2016","22,255.0","22,295.0","22,317.5","22,274.0","","-0.10%"
"07/09/2016","22,277.0","22,300.0","22,312.5","22,288.0","","0.00%"
"06/09/2016","22,276.0","22,295.0","22,315.5","22,275.5","","-0.11%"
"05/09/2016","22,301.0","22,307.5","22,320.0","22,281.0","","0.22%"
"02/09/2016","22,251.0","22,292.5","22,294.5","22,281.5","","-0.10%"
